d,d_bits,gap_target,gap_observed,offset,offset_bits,o_probe,direction,source,ec_hit,in_gap_tier
24899158123577329841356807604112758951089,135,2,2,10718227337682265641324803321144950095728,133,10718227337682265641324803321144950095728,+,sample:g2:+:o=10718227337682265641324803321144950095728,False,True
24920509174050800490044705618696713034945,135,2,2,10739578388155736290012701335728904179584,133,10739578388155736290012701335728904179584,+,sample:g2:+:o=10739578388155736290012701335728904179584,False,True
24941860224524271138732603633280667118801,135,2,2,10760929438629206938700599350312858263440,133,10760929438629206938700599350312858263440,+,sample:g2:+:o=10760929438629206938700599350312858263440,False,True
24963211274997741787420501647864621202657,135,2,2,10782280489102677587388497364896812347296,133,10782280489102677587388497364896812347296,+,sample:g2:+:o=10782280489102677587388497364896812347296,False,True
24984562325471212436108399662448575286513,135,2,2,10803631539576148236076395379480766431152,133,10803631539576148236076395379480766431152,+,sample:g2:+:o=10803631539576148236076395379480766431152,False,True
25005913375944683084796297677032529370369,135,2,2,10824982590049618884764293394064720515008,133,10824982590049618884764293394064720515008,+,sample:g2:+:o=10824982590049618884764293394064720515008,False,True
25027264426418153733484195691616483454225,135,2,2,10846333640523089533452191408648674598864,133,10846333640523089533452191408648674598864,+,sample:g2:+:o=10846333640523089533452191408648674598864,False,True
25048615476891624382172093706200437538081,135,2,2,10867684690996560182140089423232628682720,133,10867684690996560182140089423232628682720,+,sample:g2:+:o=10867684690996560182140089423232628682720,False,True
25069966527365095030859991720784391621937,135,2,2,10889035741470030830827987437816582766576,133,10889035741470030830827987437816582766576,+,sample:g2:+:o=10889035741470030830827987437816582766576,False,True
25069966527365095030859991720784391621952,135,2,2,10889035741470030830827987437816582766591,133,10889035741470030830827987437816582766591,+,sample:g2:+:o=10889035741470030830827987437816582766591,False,True
41403520139570141277101972877509265771841,135,2,2,5444517870735015415413993718908291383296,133,5444517870735015415413993718908291383296,+,sample:g2:+:o=5444517870735015415413993718908291383296,False,True
41424871190043611925789870892093219855697,135,2,2,5465868921208486064101891733492245467152,133,5465868921208486064101891733492245467152,+,sample:g2:+:o=5465868921208486064101891733492245467152,False,True
41446222240517082574477768906677173939553,135,2,2,5487219971681956712789789748076199551008,133,5487219971681956712789789748076199551008,+,sample:g2:+:o=5487219971681956712789789748076199551008,False,True
41467573290990553223165666921261128023409,135,2,2,5508571022155427361477687762660153634864,133,5508571022155427361477687762660153634864,+,sample:g2:+:o=5508571022155427361477687762660153634864,False,True
41488924341464023871853564935845082107265,135,2,2,5529922072628898010165585777244107718720,133,5529922072628898010165585777244107718720,+,sample:g2:+:o=5529922072628898010165585777244107718720,False,True
41510275391937494520541462950429036191121,135,2,2,5551273123102368658853483791828061802576,133,5551273123102368658853483791828061802576,+,sample:g2:+:o=5551273123102368658853483791828061802576,False,True
41531626442410965169229360965012990274977,135,2,2,5572624173575839307541381806412015886432,133,5572624173575839307541381806412015886432,+,sample:g2:+:o=5572624173575839307541381806412015886432,False,True
41552977492884435817917258979596944358833,135,2,2,5593975224049309956229279820995969970288,133,5593975224049309956229279820995969970288,+,sample:g2:+:o=5593975224049309956229279820995969970288,False,True
41574328543357906466605156994180898442689,135,2,2,5615326274522780604917177835579924054144,133,5615326274522780604917177835579924054144,+,sample:g2:+:o=5615326274522780604917177835579924054144,False,True
41595679593831377115293055008764852526545,135,2,2,5636677324996251253605075850163878138000,133,5636677324996251253605075850163878138000,+,sample:g2:+:o=5636677324996251253605075850163878138000,False,True
41617030644304847763980953023348806610401,135,2,2,5658028375469721902292973864747832221856,133,5658028375469721902292973864747832221856,+,sample:g2:+:o=5658028375469721902292973864747832221856,False,True
41638381694778318412668851037932760694257,135,2,2,5679379425943192550980871879331786305712,133,5679379425943192550980871879331786305712,+,sample:g2:+:o=5679379425943192550980871879331786305712,False,True
41659732745251789061356749052516714778113,135,2,2,5700730476416663199668769893915740389568,133,5700730476416663199668769893915740389568,+,sample:g2:+:o=5700730476416663199668769893915740389568,False,True
41681083795725259710044647067100668861969,135,2,2,5722081526890133848356667908499694473424,133,5722081526890133848356667908499694473424,+,sample:g2:+:o=5722081526890133848356667908499694473424,False,True
41702434846198730358732545081684622945825,135,2,2,5743432577363604497044565923083648557280,133,5743432577363604497044565923083648557280,+,sample:g2:+:o=5743432577363604497044565923083648557280,False,True
41723785896672201007420443096268577029681,135,2,2,5764783627837075145732463937667602641136,133,5764783627837075145732463937667602641136,+,sample:g2:+:o=5764783627837075145732463937667602641136,False,True
41745136947145671656108341110852531113537,135,2,2,5786134678310545794420361952251556724992,133,5786134678310545794420361952251556724992,+,sample:g2:+:o=5786134678310545794420361952251556724992,False,True
41766487997619142304796239125436485197393,135,2,2,5807485728784016443108259966835510808848,133,5807485728784016443108259966835510808848,+,sample:g2:+:o=5807485728784016443108259966835510808848,False,True
41787839048092612953484137140020439281249,135,2,2,5828836779257487091796157981419464892704,133,5828836779257487091796157981419464892704,+,sample:g2:+:o=5828836779257487091796157981419464892704,False,True
41809190098566083602172035154604393365105,135,2,2,5850187829730957740484055996003418976560,133,5850187829730957740484055996003418976560,+,sample:g2:+:o=5850187829730957740484055996003418976560,False,True
41830541149039554250859933169188347448961,135,2,2,5871538880204428389171954010587373060416,133,5871538880204428389171954010587373060416,+,sample:g2:+:o=5871538880204428389171954010587373060416,False,True
41851892199513024899547831183772301532817,135,2,2,5892889930677899037859852025171327144272,133,5892889930677899037859852025171327144272,+,sample:g2:+:o=5892889930677899037859852025171327144272,False,True
41873243249986495548235729198356255616673,135,2,2,5914240981151369686547750039755281228128,133,5914240981151369686547750039755281228128,+,sample:g2:+:o=5914240981151369686547750039755281228128,False,True
41894594300459966196923627212940209700529,135,2,2,5935592031624840335235648054339235311984,133,5935592031624840335235648054339235311984,+,sample:g2:+:o=5935592031624840335235648054339235311984,False,True
41915945350933436845611525227524163784385,135,2,2,5956943082098310983923546068923189395840,133,5956943082098310983923546068923189395840,+,sample:g2:+:o=5956943082098310983923546068923189395840,False,True
41937296401406907494299423242108117868241,135,2,2,5978294132571781632611444083507143479696,133,5978294132571781632611444083507143479696,+,sample:g2:+:o=5978294132571781632611444083507143479696,False,True
41958647451880378142987321256692071952097,135,2,2,5999645183045252281299342098091097563552,133,5999645183045252281299342098091097563552,+,sample:g2:+:o=5999645183045252281299342098091097563552,False,True
41979998502353848791675219271276026035953,135,2,2,6020996233518722929987240112675051647408,133,6020996233518722929987240112675051647408,+,sample:g2:+:o=6020996233518722929987240112675051647408,False,True
42001349552827319440363117285859980119809,135,2,2,6042347283992193578675138127259005731264,133,6042347283992193578675138127259005731264,+,sample:g2:+:o=6042347283992193578675138127259005731264,False,True
42022700603300790089051015300443934203665,135,2,2,6063698334465664227363036141842959815120,133,6063698334465664227363036141842959815120,+,sample:g2:+:o=6063698334465664227363036141842959815120,False,True
42044051653774260737738913315027888287521,135,2,2,6085049384939134876050934156426913898976,133,6085049384939134876050934156426913898976,+,sample:g2:+:o=6085049384939134876050934156426913898976,False,True
42065402704247731386426811329611842371377,135,2,2,6106400435412605524738832171010867982832,133,6106400435412605524738832171010867982832,+,sample:g2:+:o=6106400435412605524738832171010867982832,False,True
42086753754721202035114709344195796455233,135,2,2,6127751485886076173426730185594822066688,133,6127751485886076173426730185594822066688,+,sample:g2:+:o=6127751485886076173426730185594822066688,False,True
42108104805194672683802607358779750539089,135,2,2,6149102536359546822114628200178776150544,133,6149102536359546822114628200178776150544,+,sample:g2:+:o=6149102536359546822114628200178776150544,False,True
42129455855668143332490505373363704622945,135,2,2,6170453586833017470802526214762730234400,133,6170453586833017470802526214762730234400,+,sample:g2:+:o=6170453586833017470802526214762730234400,False,True
42150806906141613981178403387947658706801,135,2,2,6191804637306488119490424229346684318256,133,6191804637306488119490424229346684318256,+,sample:g2:+:o=6191804637306488119490424229346684318256,False,True
42172157956615084629866301402531612790657,135,2,2,6213155687779958768178322243930638402112,133,6213155687779958768178322243930638402112,+,sample:g2:+:o=6213155687779958768178322243930638402112,False,True
42193509007088555278554199417115566874513,135,2,2,6234506738253429416866220258514592485968,133,6234506738253429416866220258514592485968,+,sample:g2:+:o=6234506738253429416866220258514592485968,False,True
42214860057562025927242097431699520958369,135,2,2,6255857788726900065554118273098546569824,133,6255857788726900065554118273098546569824,+,sample:g2:+:o=6255857788726900065554118273098546569824,False,True
42236211108035496575929995446283475042225,135,2,2,6277208839200370714242016287682500653680,133,6277208839200370714242016287682500653680,+,sample:g2:+:o=6277208839200370714242016287682500653680,False,True
42257562158508967224617893460867429126081,135,2,2,6298559889673841362929914302266454737536,133,6298559889673841362929914302266454737536,+,sample:g2:+:o=6298559889673841362929914302266454737536,False,True
42278913208982437873305791475451383209937,135,2,2,6319910940147312011617812316850408821392,133,6319910940147312011617812316850408821392,+,sample:g2:+:o=6319910940147312011617812316850408821392,False,True
42300264259455908521993689490035337293793,135,2,2,6341261990620782660305710331434362905248,133,6341261990620782660305710331434362905248,+,sample:g2:+:o=6341261990620782660305710331434362905248,False,True
42321615309929379170681587504619291377649,135,2,2,6362613041094253308993608346018316989104,133,6362613041094253308993608346018316989104,+,sample:g2:+:o=6362613041094253308993608346018316989104,False,True
