source,d0,q_x,q_d,q_gap_x,q_gap_d,perm_x,perm_d,dx0,dx1,dx2,dd0,dd1,dd2,argmax_dx,argmax_dd,argmin_dx,argmin_dd,ranks_dx,ranks_dd
cal,19996463086597,1,1,2,2,210,021,115575720706626493906226192027796274002125443198833027473475426349826998633212,81679049241451783001264629086521954757317589828801906757325801698871823562102,34329408526554113939651148903057586947096936303646193848113939967118847148012,102994665549493199474493837123083210057862527869651452399271518964275886644227,25594847375645991898154295771209395589950072818846903966667288294495160440429,102994665549493199474493837123083210057862527869651452399271519024265275904018,0,2,2,1,210,102
cal,51408670348612,2,1,2,1,210,012,84534427093558881425113177904288418885193849121736193777039364512166849135907,66138090022604267483773967461869698705539045312860169372245565332646570777034,80911661358469241938254824651217698115807074896684764929630238171004249430385,1430217570069645223762351533811050833528561479751086967259632099089724368764,112931654097176904976046281941065806185780441319572730448085898789112701710973,1430217570069645223762351533811050833528561479751086967259632253315735414600,0,1,1,0,201,021
cal,119666659114170,1,1,1,2,012,021,17359590359557410577485507335006051218429462415938242716582867041655046669941,2271144924943356495261100560024915581878876331528696781668062770699385186947,96161353952815428350824377113656941052961645918173624541206654195554402814775,112179415299619984883416614045264421720526281251581821974124136460293003222645,7225347875392421080308741926846972264622566054986164816962053003450339200874,112179415299619984883416614045264421720526281251581821974124136819292980565155,2,2,1,1,102,102
cal,191206974700443,2,1,1,1,201,012,40445315189304488101960188299324840388835412857741353297297409279860893525902,68717687107107040461810655938243223224217841049683320943208588320429514426688,6629086940904666859800140771119844240216730758215889798951586407618426719073,57653203029611419558540368387959491156454771415597288633568768560472639562701,485683178093356306490248232768925539928021447880327115467625446951958267606,57653203029611419558540368387959491156454771415597288633568769134093563664030,1,2,2,1,120,102
cal,409118905032525,2,1,1,1,012,012,54546801888845152886839987528313307637980852947813489719547365379819901719773,1567171507525750676332315452378432466228613263021456098972803204382359785752,59678115840945291860398682027996167749060518454805618220937415423706573166138,8729497343001172007674847090459626442497337423783915782938475701144244967796,98333094551313851408221290827768654967842889431507072816728210511872956461170,8729497343001172007674847090459626442497337423783915782938476928500960065371,2,1,1,0,102,021
cal,611140496167764,2,1,1,2,120,021,20891666520255953993638430455176607482233249892138140092476306774515306733940,89702312631837084577777594434846809544007444827826388803486057789229267773826,5198110085223156852154960118664490827029289945676035143495219444164260163897,103310389560406220626746418382845055255621407810823746386379914544319218743609,24963399353819949593649133251685705194432312936502315992450495360976396998164,103310389560406220626746418382845055255621407810823746386379916377740707246901,1,2,2,1,120,102
cal,2058769515153876,2,1,2,1,021,012,21756243332924586743133411844971811805974613350508675113936260832286530935532,113317778106391589847453637344192767112467263125164919068346737715277300631560,96510157035316214256554920828211236788098092855607533896632169468253837776234,51714762010213290310272612834450908781792732982333986082582683088693681854753,12362565216889614803025759339786090289252098314406932217439790787822252323203,51714762010213290310272612834450908781792732982333986082582689265002227316381,1,2,0,1,021,102
cal,4216495639600700,1,1,1,1,120,012,91634755939565162259349871746404741794608073218284353890367889607254411238500,5667040133394478262288490930947537274893537679925527139010686318874332822992,18490293164356554901932622331335628783768373767430683010079008081780090610171,27304686912710984789852198445720734475904065562103683487654136209237478018715,61182715411894225843866588117246438901029433154867537407296878073556286654807,27304686912710984789852198445720734475904065562103683487654148858724396820815,0,1,1,0,201,021
cal,6763683971478124,1,1,2,2,021,021,69721747537648262459352018167671171750894025343830655110481155520439900150228,70880420717113690953981229802874603090931198782930053821344498589457363213019,90982010219870437433808722046830040864714745204520419147089513905920405980079,68918480608552315653293430927952288010734681134103607967746448691044258220011,93747217257527759540555108161471239684205766289942592829717408609895892114280,68918480608552315653293430927952288010734681134103607967746468982096172654383,2,1,0,0,012,021
cal,9974455244496707,1,1,1,1,201,012,17827149604323353944661826884440082558657176480378126126632146749547390467254,94219282513507922923548528060541538546653663542155451802822463059837769518640,3745657119484918555360630063706286747959144643106986110002974198523674685769,32312243200398593747710616144183006488858886586575616455541447319979574494340,51167602836519007928149752720321894875119791105923671471522238578193279015536,32312243200398593747710616144183006488858886586575616455541477243345307984461,1,1,2,0,120,021
cal,30045390491869460,2,1,1,1,012,012,20327505901757005126813045566864876441892447426931414579675878217011568511621,9592072021252900024652022434814890316403130911666823446030336593490114180907,85872511314306290272105917007008141094974406327042326013751369197407151979135,31619918170355283661763256300013590170747667537313930751137135863684159707647,52552252896605628100044472408660727511342229204447042880330801277978366470663,31619918170355283661763256300013590170747667537313930751137225999855635316027,2,1,1,0,102,021
cal,44218742292676575,1,1,2,1,021,012,23150686220656891369277278505620227452768535574923381991191794229132953711222,99553467173923215712525230193629343992534423363870491220169763165255314130596,108880025080052283765339461318126244261237010392487254867553610621429401501508,43281863737236741717672062507845581174151838980187585266421055403531796373599,29228361762842711988226859992996745504533886318699733849762919678227690717414,43281863737236741717672062507845581174151838980187585266421188059758674403324,2,2,0,1,012,102
cal,138245758910846492,2,1,2,2,102,021,95368203107850224980263378365817810155882723831207661510936193036928031982235,48358849748000204898463273918489375709084731151546360550019667776318611421896,87857125618781960968415317733068629841572514348527106017959307202571025939195,59258618671990646788198026174252519289398329897365212126442363979203693793979,113066941130651097270745917668870777126878468763419384512325183587352202861240,59258618671990646788198026174252519289398329897365212126442778716480426333455,0,1,1,0,201,021
cal,199976667976342049,1,1,1,1,012,012,34644737984891256042452093491218172076427414096533241155566631506687996670805,22975741660191038792265442122191733537775462601992179505897277796868049565631,58171609592233900588853449395278002239067107967115143377993674704352788435227,57240375577455164254235532559483017149951558694807371407496541361138559207934,1311338082405866915099919889721873552934446889460161567611480489237114052322,57240375577455164254235532559483017149951558694807371407497141291142488234081,2,2,1,1,102,102
cal,525070384258266191,1,1,2,2,021,021,21453946587140799815114838891790390499784756775519689406780139612435589709202,100271267426669723744010870048447773095697005149055890391821841721793443741611,109858964460821867288016261077137652111058207406705548280313186681588635892513,60677868431990197102535579886568119216471926837648737660562044060424615704066,110228441610651996642070810244239577272731274882852333444084662951034316781969,60677868431990197102535579886568119216471926837648737660563619271577390502639,2,1,0,0,012,021
cal,1135041350219496382,1,1,2,1,021,012,14320579226051954461724401484655351709458922929585947423558889251378384359651,104012314098092090520027803005467673095062748825320223104740590527403510625137,113251285150488345865389765527252790902018297576374957550615688237035774358538,25479935389012964200295258262805526642322637272051222776505369032134865988957,64832218459290267022980468483076854568192289734972458829591019953197771027277,25479935389012964200295258262805526642322637272051222776508774156185524478103,2,1,0,0,012,021
